,Lon,Lat,NO_Med,NO2_Med,BC_Med,NO_Mean,NO2_Mean,BC_Mean,Speed_Med,Unique_Days,Unique_1Hz,AdjFac_NO,AdjFac_NO2,AdjFac_BC,Road_Type,Index_Hwy,Index_Domain,NO_SE,NO2_SE,BC_SE,h3id_7,h3id_8,h3id_9,h3id_10,h3id_11
1056,-122.2931949,37.80637913,6.955696382,12.88003833,0.3551955545,14.64839822,16.79766202,0.4740915136,0.7330832779,40,891,1.0,1.125,1.0,2,0,1,0.3084299894,0.5229291759,0.03274824682,872830811ffffff,8828308157fffff,8928308156fffff,8a28308156dffff,8b28308156d8fff
1057,-122.2931771,37.81859186,7.333333682,15.43411867,0.4911081406,20.76924773,18.00296814,0.8794856357999999,7.426004887,52,181,0.9110723626999999,1.0172413790000001,0.9270833333,2,0,1,0.7305340464,0.6458988326,0.06279592992000001,872830811ffffff,8828308111fffff,8928308110bffff,8a2830811097fff,8b2830811091fff
1058,-122.29317549999999,37.80858059,3.0000000260000004,10.88618626,0.3217321157,3.2471680660000004,12.22843184,0.31518446510000003,7.392565966,23,96,0.9073761261,1.065217391,0.9565217390999999,3,0,1,0.4500104901,1.0357661059999999,0.09635774092,872830811ffffff,882830811dfffff,892830811d7ffff,8a2830811d47fff,8b2830811d46fff
1059,-122.2931747,37.81878142,41.88888975,26.74983914,1.121853263,88.695546,30.08169587,1.886487501,3.3001607660000003,60,248,1.285714286,1.0,1.066666667,2,0,1,7.051879367000001,2.989734327,0.170575073,872830811ffffff,8828308111fffff,8928308110bffff,8a2830811097fff,8b2830811091fff
1060,-122.2931558,37.80598061,11.184563699999998,15.11158947,0.39782596909999995,32.06023481,15.38457229,0.4400646735,0.47328883409999994,30,252,0.95,0.896697925,1.0,3,0,1,0.8501955538,2.3728690059999997,0.04066330471,872830811ffffff,8828308157fffff,8928308156fffff,8a28308156dffff,8b28308156dcfff
1061,-122.2931463,37.81037994,5.000000043,10.96150017,0.5939065727,6.213560492999999,13.77099634,0.593210463,4.05896616,26,190,0.875,1.038461538,1.0,3,0,1,0.35370146280000003,1.418828978,0.06739674364,872830811ffffff,882830811dfffff,892830811c7ffff,8a2830811c77fff,8b2830811c74fff
1062,-122.29312970000001,37.80604063,9.302013022,12.686407800000001,0.6787564382,38.58633492,17.81162854,0.8967459049,7.729527235,32,99,0.9912280701999999,1.04902901,1.0,3,0,1,1.3976574659999998,1.7363678390000001,0.147233244,872830811ffffff,8828308157fffff,8928308156fffff,8a28308156dffff,8b28308156dcfff
1063,-122.2931291,37.81042562,4.7783099810000005,8.765555912,0.45674124619999995,5.366928784,12.46370055,0.512066731,7.932732582000001,26,65,0.7649566955,1.0,1.0,3,0,1,0.48011914710000003,1.435147147,0.1060442164,872830811ffffff,882830811dfffff,892830811c7ffff,8a2830811c77fff,8b2830811c74fff
1064,-122.2931245,37.80935026,3.527777945,12.71534876,0.2261697162,4.87850969,14.49184514,0.28487121239999996,8.243971347999999,25,126,0.8333333333,1.0172413790000001,1.0,3,0,1,0.7024069122,1.039918313,0.06277517752999999,872830811ffffff,882830811dfffff,892830811d7ffff,8a2830811d5ffff,8b2830811d5cfff
1065,-122.2931217,37.8066432,7.58823536,11.92941946,0.4763077655,13.68359793,16.36794905,0.615212403,10.47923279,40,271,0.9347826087000001,1.051546392,1.0,2,0,1,0.8257660867000001,1.149956312,0.06861188021,872830811ffffff,882830811dfffff,8928308156fffff,8a28308156dffff,8b28308156d8fff
1066,-122.2931179,37.80358749,8.216666399,16.55814396,0.6624411948,13.90575409,21.82626751,0.8490646668,10.07282162,32,163,0.9,1.071428571,1.0,2,0,1,1.36321674,0.9775592020999999,0.07384562853,872830815ffffff,8828308157fffff,89283081563ffff,8a283081561ffff,8b2830815618fff
1067,-122.29310520000001,37.8146794,5.314516831000001,9.596186095,0.2742959939,5.588833155,13.86676739,0.34614646109999997,3.534233093,27,157,0.625,1.0,0.775,3,0,1,0.9519765866,1.766494554,0.06997581264,872830811ffffff,8828308111fffff,8928308111bffff,8a28308111b7fff,8b28308111b3fff
1068,-122.2930915,37.81693404,5.419355096,14.16160688,0.1307136974,5.746677496,14.87834441,0.26031679550000003,6.317377329,25,122,0.7714814815000001,1.0,0.850877193,3,0,1,0.4043552189,1.730566616,0.07009685637,872830811ffffff,8828308111fffff,8928308110bffff,8a28308110b7fff,8b28308110b4fff
1069,-122.2930824,37.81280596,4.96202547,11.44499975,0.2977023062,5.822417568,13.98742024,0.32775718530000003,5.1701660160000005,25,165,0.9469594595,1.065217391,0.9215686275,3,0,1,0.5815844457,1.704384448,0.05876712033,872830811ffffff,882830811dfffff,892830811c7ffff,8a2830811c5ffff,8b2830811c5efff
1070,-122.29306969999999,37.81922968,7.285714349,15.863684099999999,0.6163189809,14.46619119,18.44183471,0.604015055,7.870999336000001,30,170,1.0,1.064516129,1.0,2,0,1,1.124466663,1.4697844269999998,0.06866864856,872830811ffffff,8828308115fffff,8928308110bffff,8a283081146ffff,8b283081146dfff
1071,-122.29306570000001,37.81248134,4.736842146,10.73461496,0.3891611348,6.691538481,14.1301989,0.4795307323,10.66443253,53,302,0.9189189189,1.038461538,0.9597297297,2,0,1,0.44028456039999997,0.41962231479999995,0.03830295713,872830811ffffff,882830811dfffff,892830811c7ffff,8a2830811c57fff,8b2830811c51fff
1072,-122.29306509999998,37.81472973,4.200000165,13.77272837,0.3823503179,6.145332627,14.51822052,0.4266461915,4.984966278,28,153,0.8958333333,1.065217391,0.9038461538,3,0,1,0.4752961077,1.658274574,0.0639403228,872830811ffffff,8828308111fffff,8928308111bffff,8a28308111b7fff,8b28308111b3fff
1073,-122.29305919999999,37.80191166,20.92558418,24.82537879,0.8710182173000001,26.47512514,26.66115675,1.290412506,14.84943771,54,91,0.9,1.0632911390000002,0.9897959184,1,0,1,2.812075933,1.23255023,0.1794074302,872830815ffffff,8828308157fffff,89283081563ffff,8a2830815607fff,8b2830815606fff
1074,-122.29305919999999,37.81375095,4.96202547,13.27050029,0.3387778495,5.14680577,13.76726514,0.4699411958,9.836176872000001,22,75,0.8023470464,1.038461538,0.8965517241,3,0,1,0.4387993858,0.9504624425,0.09960837968,872830811ffffff,882830811dfffff,8928308111bffff,8a28308111b7fff,8b28308111b4fff
1075,-122.2930503,37.81862049,14.70262488,17.21979578,0.6956029403,34.57062492,21.02578934,0.9104920715000001,12.32608795,61,154,1.0,1.0389610390000001,1.0,2,0,1,2.966800345,1.076883284,0.1210521153,872830811ffffff,8828308111fffff,8928308110bffff,8a2830811097fff,8b2830811090fff
1076,-122.29304979999999,37.80690246,7.000000332000001,12.41365407,0.35077284119999996,21.79136304,16.02402927,0.4455469332,5.633166312999999,40,180,0.9189189189,1.038461538,1.0,3,0,1,0.982396432,0.738308657,0.04667089823,872830811ffffff,882830811dfffff,8928308156fffff,8a28308156dffff,8b28308156dbfff
1077,-122.29304850000001,37.80690728,7.719820186000001,12.66300025,0.6145199172,11.6363628,15.1825372,0.6380692643,11.26633215,38,129,0.9189189189,1.038461538,1.0,3,0,1,0.798626814,1.536760484,0.07495891386,872830811ffffff,882830811dfffff,8928308156fffff,8a28308156dffff,8b28308156dbfff
1078,-122.2930477,37.80602237,7.0056182520000005,11.30007651,0.22654089440000003,7.634649276,12.06087946,0.2129768998,5.139299393,27,156,0.9912280701999999,1.021052632,1.078947368,2,0,1,0.4918601924,0.44968162240000004,0.09240170460000001,872830811ffffff,8828308157fffff,8928308156fffff,8a28308156dffff,8b28308156dcfff
1079,-122.29303190000002,37.81879917,10.37037014,17.77983068,0.4661141446,32.35500528,22.77907179,0.7489551781,7.310255051,45,196,1.0,1.041237113,0.9838709676999999,2,0,1,1.4052573959999999,1.7065368980000002,0.07135946997999999,872830811ffffff,8828308111fffff,8928308110bffff,8a2830811097fff,8b2830811093fff
1080,-122.29303159999999,37.81068471,4.774774668,9.111053262,0.5610808063,5.588816685,12.28229261,0.5647040932,8.879310131,26,106,0.8333333333,1.021052632,1.0,3,0,1,0.2917375978,1.460839884,0.08151049521,872830811ffffff,882830811dfffff,892830811c7ffff,8a2830811c77fff,8b2830811c74fff
1081,-122.2930284,37.80252019,29.73684239,27.80832748,1.115106645,45.84897935,29.97480922,1.605120058,28.60568047,62,89,1.103709509,1.073684211,1.027027027,1,1,1,2.949174161,1.540167366,0.1618439928,872830815ffffff,8828308157fffff,89283081563ffff,8a2830815607fff,8b2830815602fff
1082,-122.2930251,37.8111484,7.259259482999999,11.43215268,0.6667374093,13.8931655,14.12966972,0.9043008243999999,5.921255112000001,41,439,1.0,1.029757085,0.8328460039,3,0,1,0.6320698316,0.8913356232999999,0.04598021853,872830811ffffff,882830811dfffff,892830811c7ffff,8a2830811c77fff,8b2830811c70fff
1083,-122.2930233,37.81657947,5.142857387,14.68378919,0.18734586670000003,5.093822964,13.56065652,0.19480175579999998,8.822721481,23,137,0.8958333333,1.021052632,0.850877193,3,0,1,0.49627507880000005,0.9612152208,0.0495822148,872830811ffffff,8828308111fffff,89283081157ffff,8a283081156ffff,8b2830811569fff
1084,-122.2930202,37.80267827,42.50000231,33.20299911,1.237049729,57.06917788,34.64578657,1.74652183,24.48240852,34,43,1.275,1.1836734690000001,1.146341463,1,0,1,8.22588126,3.740129954,0.25989911460000004,872830815ffffff,8828308157fffff,89283081563ffff,8a2830815607fff,8b2830815602fff
1085,-122.2930176,37.80629349,7.219697059,12.19419296,0.6839632865,30.41230233,16.12445345,0.8869922066,10.77246571,28,110,0.8958333333,1.138888889,0.9838709676999999,2,0,1,1.603495278,1.12849383,0.08702042899,872830811ffffff,8828308157fffff,8928308156fffff,8a28308156dffff,8b28308156dcfff
1086,-122.29300420000001,37.80484532,18.04486376,17.29236041,0.7045383086,33.79474214,24.06018429,1.043501728,11.99684334,44,143,1.0,1.182182182,1.0,2,0,1,3.72340661,1.108299645,0.0822844741,872830815ffffff,8828308157fffff,8928308156fffff,8a28308156f7fff,8b28308156f1fff
1087,-122.29300190000001,37.80494475,14.60869578,18.46550749,0.4792235868,19.23371501,17.9619876,0.6582720017,5.509699345,45,306,1.0,1.138888889,1.078947368,2,0,1,0.987037939,0.9266615753,0.0693046566,872830815ffffff,8828308157fffff,8928308156fffff,8a28308156f7fff,8b28308156f1fff
1088,-122.2929947,37.81011696,4.926315832,14.611613,0.4168978844,6.3544191560000005,15.38138632,0.49341713460000003,7.238232612999999,26,99,0.8854166667,1.0172413790000001,1.0,3,0,1,0.5554871953,1.308720855,0.059806312820000006,872830811ffffff,882830811dfffff,892830811d7ffff,8a2830811d5ffff,8b2830811d5afff
1089,-122.29297439999999,37.80717113,8.85294145,11.65274978,0.5354673910000001,14.19141537,15.93904616,0.7505078268,12.01742125,38,194,0.934057971,1.113207547,1.0,2,0,1,0.9309691666,1.287940375,0.06499526056,872830811ffffff,882830811dfffff,892830811d7ffff,8a2830811d77fff,8b2830811d74fff
1090,-122.2929723,37.80794239,5.623762642999999,13.4970073,0.2976786902,7.787490241,15.862948499999998,0.4211161704,5.972699642,27,154,0.8958333333,0.9807692308,0.9565217390999999,2,0,1,1.05954938,1.205275224,0.04141242668,872830811ffffff,882830811dfffff,892830811d7ffff,8a2830811d77fff,8b2830811d71fff
1091,-122.29294809999999,37.81465116,4.200000199,10.87676441,0.1658713999,4.567722058999999,11.70001142,0.28389399719999997,6.6877770420000004,22,67,0.7714814815000001,1.0,0.9038461538,2,0,1,0.4429560175,1.457556139,0.1164189984,872830811ffffff,8828308111fffff,8928308111bffff,8a28308111b7fff,8b28308111b3fff
1092,-122.2929362,37.80194337,20.00000109,25.33503762,0.9077093295,29.78945122,26.73148755,1.5689206919999998,13.12090445,56,106,0.9506097561,1.0980392159999999,1.0,1,0,1,2.68143964,1.27616164,0.1276677665,872830815ffffff,8828308157fffff,89283081563ffff,8a2830815607fff,8b2830815606fff
1093,-122.2929341,37.8109438,5.52514792,13.8270893,0.4002234308,6.354202573999999,12.09167601,0.5157323067,2.994066358,26,221,1.0,1.021052632,1.096774194,3,0,1,0.3502540484,1.9911654269999999,0.07024129581,872830811ffffff,882830811dfffff,892830811c7ffff,8a2830811c77fff,8b2830811c70fff
1094,-122.2929226,37.81490768,5.184762108,15.42351281,0.4017175218,6.12503395,14.3645286,0.5934875534,6.728932857999999,28,167,0.7120430108,1.038461538,0.775,2,0,1,0.3760635303,1.703204825,0.05940192579,872830811ffffff,8828308111fffff,8928308111bffff,8a2830811197fff,8b2830811194fff
1095,-122.2929081,37.81716192,5.226666828,14.39280506,0.2280350206,5.72754234,14.88129434,0.38080399659999997,9.676699162,25,81,0.7466666667,1.0,0.850877193,3,0,1,0.3717228023,1.167116198,0.07320204543,872830811ffffff,8828308111fffff,8928308110bffff,8a28308110b7fff,8b28308110b6fff
1096,-122.29289109999999,37.8074333,8.00000038,11.26066699,0.5900090384000001,13.53939748,16.11834585,0.7814862798000001,11.7859211,38,193,0.975,1.089212469,1.0,2,0,1,1.2153881690000001,1.3874357919999998,0.07045785217999999,872830811ffffff,882830811dfffff,892830811d7ffff,8a2830811d77fff,8b2830811d74fff
1097,-122.2928896,37.80654406,8.268456769,12.14334816,0.6476490268,14.32978331,15.14927129,0.7091638915,12.89454889,28,103,0.8958333333,1.127663623,0.9838709676999999,2,0,1,0.9713629659999999,1.186437054,0.1221959947,872830811ffffff,882830811dfffff,8928308156fffff,8a28308156dffff,8b28308156defff
1098,-122.2928887,37.81844769,8.759259212,15.24831506,0.5993051263,18.704250299999998,17.43574574,0.9046391634000001,9.738432884,47,154,0.8870967742,1.038461538,0.9741935484,2,0,1,0.7785790579,0.48054619340000004,0.07954569094,872830811ffffff,8828308111fffff,8928308110bffff,8a2830811097fff,8b2830811090fff
1099,-122.29288729999999,37.81863605,26.00000054,21.73809092,0.6820062738,48.04014191,26.15008461,1.1350075609999999,11.65473795,58,126,1.037037037,1.0,1.0,2,0,1,3.995538994,2.2288565890000003,0.1259670208,872830811ffffff,8828308115fffff,8928308110bffff,8a2830811097fff,8b2830811090fff
1100,-122.29288559999999,37.81945722,8.806451795,16.05671054,0.6115319091,14.2896966,18.57300153,0.5990018226,9.278004646,30,142,1.0,1.064516129,1.0,2,0,1,0.9249689939,1.354708732,0.09868382002999998,872830811ffffff,8828308115fffff,89283081147ffff,8a283081146ffff,8b283081146dfff
1101,-122.29288340000001,37.81270982,4.628571469,10.89087617,0.4212184739,6.966700605,14.6338331,0.7854297501999999,9.594388008,54,355,0.8958333333,1.017699115,0.9411764706,3,0,1,0.4165457913,0.44854149509999997,0.05118440668,872830811ffffff,882830811dfffff,892830811c7ffff,8a2830811c5ffff,8b2830811c5efff
1102,-122.2928732,37.80224569,37.71999906,23.78000069,1.5656915480000002,70.96044136,29.87791212,2.220888681,28.41790771,32,40,0.7142857143000001,1.0,0.9743589744,1,1,1,10.01116392,3.338139782,0.2564096845,872830815ffffff,8828308157fffff,89283081563ffff,8a2830815607fff,8b2830815602fff
1103,-122.29284809999999,37.80850553,3.900000185,8.887096774,0.22799203070000001,4.63850453,12.04429349,0.2050464641,4.6480052469999995,23,184,0.875,1.065217391,0.9565217390999999,3,0,1,0.3736834861,0.8786063216,0.06300840619,872830811ffffff,882830811dfffff,892830811d7ffff,8a2830811d57fff,8b2830811d55fff
1104,-122.29283970000002,37.81120357,5.142857387,8.963888592,0.344779468,8.237519865,13.21567069,0.4631562388,4.470521927,40,312,0.8333333333,1.0172413790000001,0.9166666667,3,0,1,0.2562087888,0.5728470529999999,0.03597560041,872830811ffffff,882830811dfffff,892830811c7ffff,8a2830811c77fff,8b2830811c73fff
1105,-122.29281040000001,37.80769598,8.801470627,11.01315789,0.6052397003,17.48222006,15.760915300000002,0.9926002034,9.625254631,38,218,0.9333333333,1.051546392,1.0,2,0,1,1.096862643,1.12732103,0.08818725546,872830811ffffff,882830811dfffff,892830811d7ffff,8a2830811d77fff,8b2830811d70fff
1106,-122.29279679999999,37.80927589,4.44707211,16.84032366,0.28852596140000003,5.29817635,17.30183848,0.5585636820000001,8.50376606,25,146,0.875,1.171875,1.027027027,3,0,1,0.4989565707,1.402087422,0.08032158967,872830811ffffff,882830811dfffff,892830811d7ffff,8a2830811d57fff,8b2830811d51fff
1107,-122.2927915,37.80350983,8.191489317,18.10048552,0.5604082092,23.05787064,23.36016686,1.156117553,6.363677025,32,115,0.9189189189,1.071428571,0.9919354839,3,0,1,1.2497471390000001,1.8839091119999998,0.07822231519999999,872830815ffffff,8828308157fffff,89283081563ffff,8a283081561ffff,8b2830815618fff
1108,-122.2927875,37.80350888,11.58510631,23.68981127,0.6729880536,12.19359191,23.84286956,0.9946961864,6.399688244,25,54,0.6523404254999999,1.053571429,1.0,3,0,1,3.6902052089999997,2.654320711,0.1568812413,872830815ffffff,8828308157fffff,89283081563ffff,8a283081561ffff,8b2830815618fff
1109,-122.29278240000001,37.81268294,4.784809921,11.70749974,0.2707663647,7.9868119570000005,14.69681267,0.3451820585,3.45192194,26,219,0.9189189189,1.093959732,1.092592593,3,0,1,0.4455217472,0.59079853,0.08479431914999999,872830811ffffff,882830811dfffff,892830811c7ffff,8a2830811c57fff,8b2830811c5efff
1110,-122.2927727,37.81360445,4.874999891,11.86985578,0.4298749441,6.153752452999999,13.15976753,0.4889501146,8.905032158,22,84,0.8958333333,1.038461538,0.8965517241,3,0,1,1.1495759209999998,0.9748894514,0.08639537953,872830811ffffff,882830811dfffff,892830811cfffff,8a28308111b7fff,8b2830811ce9fff
1111,-122.2927697,37.80679705,5.925925792999999,12.73200035,0.5934593578,14.27321635,15.62091092,0.6350253133,13.25980425,28,97,0.8958333333,1.138888889,0.9838709676999999,2,0,1,0.8977064383,1.084506507,0.1196649583,872830811ffffff,882830811dfffff,8928308156fffff,8a28308156dffff,8b28308156dafff
1112,-122.29276159999999,37.81847675,14.90322573,17.10016714,0.6967393756,28.67515686,21.32296141,0.9439510579000001,12.55758762,61,145,1.0,1.0377492879999999,1.0,2,0,1,3.12503261,1.4234806009999998,0.06690955473999999,872830811ffffff,8828308115fffff,8928308110bffff,8a2830811097fff,8b2830811090fff
1113,-122.29275109999999,37.81146465,4.9999998880000005,12.32568702,0.3529171924,5.953473995,14.21031023,0.4910638963,5.741199493,23,159,0.7088607595,1.065217391,0.9473684211,3,0,1,0.3822782083,1.882502493,0.04873726569,872830811ffffff,882830811dfffff,892830811c7ffff,8a2830811c77fff,8b2830811c73fff
1114,-122.2927439,37.81865458,11.66666703,18.02499962,0.6692701939,38.77823356,22.78765842,0.7936182601999999,10.5589714,46,127,1.037037037,1.0389610390000001,1.0,2,0,1,2.100154837,1.437444107,0.09617963442,872830811ffffff,8828308115fffff,8928308110bffff,8a2830811097fff,8b2830811090fff
1115,-122.29274040000001,37.80200718,20.13229014,24.28783646,1.073922785,27.39859818,26.93320067,1.55745606,17.56827641,54,114,1.0,1.058431284,0.9838709676999999,1,0,1,2.7200634999999997,1.457654227,0.1283892398,872830815ffffff,8828308157fffff,89283081563ffff,8a2830815607fff,8b2830815606fff
1116,-122.2927398,37.81513588,3.0000000260000004,8.728235469,0.45647075340000004,4.126781192,12.47172228,0.48481467429999997,5.931544065,28,192,1.0,1.145833333,1.0,3,0,1,0.4802780083,0.2834194444,0.07747241899,872830811ffffff,8828308111fffff,8928308111bffff,8a2830811197fff,8b2830811190fff
1117,-122.29273549999999,37.8164346,5.156804664,14.78321423,0.3229873775,5.3436745839999995,13.61269312,0.27862734829999997,9.422049046,23,119,0.8958333333,1.021052632,0.8648648648999999,2,0,1,0.4157223965,1.093081919,0.08572826035,872830811ffffff,8828308111fffff,89283081157ffff,8a283081156ffff,8b2830811569fff
1118,-122.29273140000001,37.81467821,3.754658418,11.57829433,0.2077802657,4.279470826,15.34744834,0.2820846843,8.169377327000001,20,31,0.7120430108,1.031876504,0.8578710289,2,0,1,0.8464887847,2.2304223530000002,0.10678846410000001,872830811ffffff,8828308111fffff,8928308111bffff,8a2830811197fff,8b2830811194fff
1119,-122.2927246,37.81738981,5.466434329,14.31614531,0.2550982934,6.488643818,15.849529500000001,0.3935236526,10.16799355,25,71,0.7466666667,1.0,0.76,3,0,1,0.5270647077,1.319352111,0.07335391253,872830811ffffff,8828308111fffff,8928308110bffff,8a28308110b7fff,8b28308110b2fff
1120,-122.2927196,37.80594935,6.659259402999999,11.43511656,0.5147603958,9.214527632000001,14.46456796,0.5596212529,9.370604992,27,154,0.8958333333,1.157142857,1.0,3,0,1,0.7826307257999999,0.7829084587,0.10149558460000001,872830811ffffff,8828308157fffff,8928308156fffff,8a28308156d7fff,8b28308156d1fff
1121,-122.29271680000001,37.80795584,7.000000216,10.87351534,0.38134671840000006,14.58539186,15.71574133,0.5504840928,3.36446631,41,700,0.975,1.065217391,1.0,2,0,1,0.5195704189,0.4646061524,0.02928663495,872830811ffffff,882830811dfffff,892830811d7ffff,8a2830811d77fff,8b2830811d70fff
1122,-122.2927014,37.81968475,12.62608689,25.02011752,0.9787936164,17.740532199999997,23.07727383,1.014616864,0.01543333195,30,687,1.147826087,1.184210526,1.0,2,0,1,0.2964620456,0.38044901200000003,0.05135769699,872830811ffffff,8828308115fffff,89283081147ffff,8a283081146ffff,8b2830811468fff
1123,-122.29270109999999,37.81293829,4.074074268,11.01225476,0.3083653155,9.182661225,14.82894277,0.45507677020000004,10.50238228,51,319,0.95625,1.0,0.9473684211,2,0,1,0.4589173803,0.4161938321,0.039677984189999994,872830811ffffff,882830811dfffff,892830811c7ffff,8a2830811ceffff,8b2830811cedfff
1124,-122.29269740000002,37.81107434,5.142857387,12.25655279,0.4653459935,10.55904722,15.0035573,0.5817516147999999,10.04709911,39,224,0.9824561404000001,1.029757085,1.0,3,0,1,0.766861985,1.0333536079999999,0.05311271644999999,872830811ffffff,882830811dfffff,892830811c7ffff,8a2830811c77fff,8b2830811c72fff
1125,-122.29269359999999,37.80257074,32.20071675,28.05489276,1.207933097,47.80885993,30.98057798,1.534785308,28.72657585,64,94,1.138888889,1.1021897809999999,1.088607595,1,1,1,3.3177333489999996,1.868699523,0.1757489193,872830815ffffff,8828308157fffff,89283081563ffff,8a2830815617fff,8b2830815611fff
1126,-122.29269199999999,37.80376841,5.972222089,16.76803913,0.6155890083,13.65641164,24.36348641,1.3585646219999998,5.468544006,23,159,0.95,1.116438356,1.0,3,0,1,1.036862849,1.710250049,0.09900311700999999,872830815ffffff,8828308157fffff,89283081563ffff,8a283081561ffff,8b283081561afff
1127,-122.2926902,37.80274464,29.33333348,27.82906527,1.666467979,68.32318053,33.37397877,3.269341878,22.57382011,28,36,1.169444444,1.181818182,1.0613616000000001,1,0,1,11.00466075,6.051751207000001,0.32945134789999997,872830815ffffff,8828308157fffff,89283081563ffff,8a2830815617fff,8b2830815611fff
1128,-122.2926763,37.80477161,19.09999996,17.34782781,0.44744467740000005,31.89344383,23.26214834,0.6380001757,12.31579924,44,144,1.0,1.2162162159999999,1.0,2,0,1,2.9027017410000004,1.2272109690000002,0.06781406049,872830815ffffff,8828308157fffff,8928308156fffff,8a28308156f7fff,8b28308156f0fff
1129,-122.2926733,37.80487311,12.83333373,17.88032951,0.6976278156999999,18.18466835,18.62181811,0.7601002444,11.72418785,43,154,1.0,1.053571429,1.078947368,2,0,1,1.4710713030000002,1.387015279,0.07623510066,872830815ffffff,8828308157fffff,8928308156fffff,8a28308156f7fff,8b28308156f3fff
1130,-122.2926655,37.81004679,4.783709422,13.53733301,0.3962210516,7.373513866000001,14.89915569,0.4391814136,8.658099175,26,105,0.875,1.038461538,1.0,3,0,1,0.8334920367,1.742688086,0.05241854615,872830811ffffff,882830811dfffff,892830811d7ffff,8a2830811c2ffff,8b2830811d5afff
1131,-122.2926642,37.80705413,5.7646302689999995,13.89025243,0.6057824572,13.33656206,15.40441302,0.5883123953,13.38584328,28,100,0.8958333333,1.0,0.9423076923,2,0,1,1.3308456370000001,1.3906786180000001,0.07439590284,872830811ffffff,882830811dfffff,8928308156fffff,8a28308156dffff,8b28308156dafff
1132,-122.29266240000001,37.81172573,4.076582472,11.76257106,0.2592099895,5.684586125,14.6271721,0.40842245909999997,6.322521687,23,139,0.7088607595,1.065217391,0.9473684211,3,0,1,0.6960145296,1.743726719,0.06511121822,872830811ffffff,882830811dfffff,892830811c7ffff,8a2830811c57fff,8b2830811c54fff
1133,-122.29265990000002,37.81450679,4.2608696969999995,11.03852376,0.3263904405,5.938629727,12.16862073,0.3101988496,7.45429945,22,92,0.9189189189,1.038461538,0.8965517241,2,0,1,0.4043863343,0.9707088782,0.08383503514,872830811ffffff,8828308111fffff,8928308111bffff,8a28308111b7fff,8b28308111b2fff
1134,-122.29264440000001,37.80786876,10.67359831,10.36698866,0.560893671,10.90621686,15.55834882,0.7657157339,3.27443862,20,160,0.8958333333,1.115702479,0.9752475248,3,0,1,0.9804316515000001,1.511221766,0.1005258282,872830811ffffff,882830811dfffff,892830811d7ffff,8a2830811d77fff,8b2830811d70fff
1135,-122.2926199,37.80352144,9.153846436,19.14969002,0.473308897,11.952860099999999,22.62176598,0.5848350774000001,6.965577126,35,153,0.6521739129999999,1.0,1.0,2,0,1,0.8452402032999999,1.49042564,0.1024089316,872830815ffffff,8828308157fffff,89283081563ffff,8a283081561ffff,8b283081561afff
1136,-122.29261070000001,37.80821278,6.086956386000001,11.53336126,0.36738067869999996,11.06990006,14.70682775,0.5335320122,7.279388189,39,409,0.9824561404000001,1.113207547,1.0,2,0,1,0.5773908443,0.8014075737999999,0.041640766600000004,872830811ffffff,882830811dfffff,892830811d7ffff,8a2830811d77fff,8b2830811d73fff
1137,-122.2926094,37.80186668,25.51898624,23.03183251,0.9222415479,29.86547833,25.96815608,0.9933936062000001,10.96281052,33,98,0.925,1.071428571,0.9838709676999999,2,0,1,3.101145655,0.8573740178,0.12786405380000002,872830815ffffff,8828308157fffff,89283081563ffff,8a2830815637fff,8b2830815633fff
1138,-122.2926004,37.81830351,8.585366261,13.69532128,0.40730195049999995,12.32410557,15.08073496,0.5634471385,7.34626627,44,221,0.7962962963,1.0,0.9375,2,0,1,0.4705770491,0.9150826717,0.06442387598999999,872830811ffffff,8828308115fffff,8928308110bffff,8a2830811097fff,8b2830811096fff
1139,-122.29259990000001,37.81849067,19.47826179,20.432947199999997,0.6161851281,50.32324018,25.51003782,1.1750758140000002,13.34468746,61,133,1.0,1.0389610390000001,1.0,2,0,1,2.805946052,1.938346955,0.1577642908,872830811ffffff,8828308115fffff,8928308110bffff,8a2830811097fff,8b2830811090fff
1140,-122.29259640000002,37.80402795,0.0,36.79286849,0.6727154329,3.604048803,33.08819249,1.078414912,0.0,23,295,2.29,2.161616162,3.5625,3,0,1,0.01527472111,0.01407983044,0.10178412619999999,872830815ffffff,8828308157fffff,8928308156fffff,8a28308156f7fff,8b28308156f4fff
1141,-122.29257150000001,37.81198631,4.297297112,11.07525015,0.4222280126,7.041521019,11.48561134,0.477307071,5.046699524,25,239,0.875,1.0172413790000001,0.9473684211,3,0,1,0.4985019222,0.8587464465000001,0.0442487229,872830811ffffff,882830811dfffff,892830811c7ffff,8a2830811c57fff,8b2830811c50fff
1142,-122.29256809999998,37.80731355,5.200000247,12.49400043,0.3971009353,9.894658398999999,14.627781699999998,0.9150271634,11.66759872,28,113,0.8958333333,1.116438356,0.9838709676999999,2,0,1,1.357101704,1.060857484,0.09594348673,872830811ffffff,882830811dfffff,892830811d7ffff,8a2830811d77fff,8b2830811d74fff
1143,-122.292557,37.81536408,4.893121192,9.910557637,0.49927935450000005,11.99121988,13.05586354,0.5126208205,8.128221512,28,154,1.0,1.0,0.8648648648999999,3,0,1,0.6069465547999999,0.8999192915,0.05255304477,872830811ffffff,8828308111fffff,8928308111bffff,8a2830811197fff,8b2830811190fff
