,h3id_9,no_med,no2_med,bc_med,city,polygon,__index_level_0__
271,89283099cafffff,2.168674718,9.010077749,0.3035066265,2,"POLYGON((37.759603989828236 -122.15621552851213, 37.76128584477412 -122.15513830973661, 37.76279468423564 -122.15639606405128, 37.76262164542643 -122.15873103694412, 37.76093978996205 -122.15980818689816, 37.75943097382507 -122.15855043278356))",134
272,89283099cb3ffff,1.21212127,5.638255851,0.22220365539999998,2,"POLYGON((37.75322235050104 -122.15585449002658, 37.75490426613942 -122.15477732900699, 37.75641321191115 -122.15603500383756, 37.75624021871555 -122.15836983949153, 37.7545583025576 -122.1594469316988, 37.75304938011452 -122.15818925706708))",135
273,89283099cb7ffff,2.4666667369999997,7.034079646,0.2585621044,2,"POLYGON((37.7545583025576 -122.1594469316988, 37.75624021871555 -122.15836983949153, 37.75774908800936 -122.15962755386346, 37.757576017816895 -122.1619623602349, 37.7558941011449 -122.16303938362097, 37.754385255179116 -122.16178166945946))",136
274,89283099cbbffff,1.818181834,6.883604471,0.2774633036,2,"POLYGON((37.75507718233744 -122.15244246408902, 37.756759067109506 -122.15136520538418, 37.75826803620847 -122.15262288040267, 37.75809509720783 -122.15495781394073, 37.75641321191115 -122.15603500383756, 37.75490426613942 -122.15477732900699))",137
275,89283099d03ffff,10.047169533000002,9.0923626975,0.36861554739999997,2,"POLYGON((37.76813665987021 -122.17076719243431, 37.76981848649453 -122.16969022013598, 37.77132696678312 -122.17094817232646, 37.7711535971272 -122.17328309657105, 37.769471770007236 -122.17436000000791, 37.76796331303852 -122.1731020480643))",138
276,89283099d0bffff,2.264151051,6.314062513,0.2725083928,2,"POLYGON((37.76999177914101 -122.16735526654514, 37.771673574893576 -122.16627819652615, 37.77318207850063 -122.16753614895254, 37.77300876303635 -122.1698711711647, 37.77132696678312 -122.17094817232646, 37.76981848649453 -122.16969022013598))",139
277,89283099d13ffff,2.451531763,8.3969470575,0.33796420915000003,2,"POLYGON((37.76494626940689 -122.17058622343357, 37.766628126393265 -122.16950927999716, 37.76813665987021 -122.17076719243431, 37.76796331303852 -122.1731020480643, 37.76628145555595 -122.17417892264379, 37.76477294540095 -122.17292101045291))",140
278,89283099d17ffff,10.10714272,9.999215742999999,0.39175137039999997,2,"POLYGON((37.76628145555595 -122.17417892264379, 37.76796331303852 -122.1731020480643, 37.769471770007236 -122.17436000000791, 37.76929834617179 -122.17669482627583, 37.76761648819857 -122.17777163198954, 37.76610805455116 -122.17651368030377))",141
279,89283099d1bffff,2.01520578,6.127684867999999,0.2060954893,2,"POLYGON((37.76680139622043 -122.16717439502365, 37.768483222343555 -122.16609735387264, 37.76999177914101 -122.16735526654514, 37.76981848649453 -122.16969022013598, 37.76813665987021 -122.17076719243431, 37.766628126393265 -122.16950927999716))",142
280,89283099d43ffff,1.353022026,6.0515624005,0.15382902440000001,2,"POLYGON((37.77051139465956 -122.16035015123244, 37.77219315901565 -122.15927291464688, 37.773701762449875 -122.16053082775717, 37.77352857821007 -122.16286597724219, 37.77184681334277 -122.1639431449836, 37.77033823322621 -122.16268523208677))",143
281,89283099d47ffff,1.953488465,6.367757741,0.25846448665,2,"POLYGON((37.77184681334277 -122.1639431449836, 37.77352857821007 -122.16286597724219, 37.77503710513416 -122.1641239298935, 37.7748638438736 -122.16645905006403, 37.77318207850063 -122.16753614895254, 37.771673574893576 -122.16627819652615))",144
282,89283099d4bffff,34.11290458,24.3765456,0.7428660148,2,"POLYGON((37.77236626623396 -122.15693773586585, 37.77404799968624 -122.15586040156039, 37.775556626436746 -122.15711831487307, 37.77538349641841 -122.15945356229143, 37.773701762449875 -122.16053082775717, 37.77219315901565 -122.15927291464688))",145
283,89283099d4fffff,35.18919028,23.42633094,0.6495529178,2,"POLYGON((37.773701762449875 -122.16053082775717, 37.77538349641841 -122.15945356229143, 37.7768920466581 -122.1607115151568, 37.776718839613366 -122.16304673327649, 37.77503710513416 -122.1641239298935, 37.77352857821007 -122.16286597724219))",146
284,89283099d53ffff,1.095238147,5.34800005,0.1802524698,2,"POLYGON((37.76732094330375 -122.16016948558169, 37.76900273803832 -122.1590922778748, 37.77051139465956 -122.16035015123244, 37.77033823322621 -122.16268523208677, 37.768656437979864 -122.16376237095415, 37.767147804678366 -122.16250449780931))",147
285,89283099d57ffff,1.14821432415,5.36074996,0.19966525365,2,"POLYGON((37.768656437979864 -122.16376237095415, 37.77033823322621 -122.16268523208677, 37.77184681334277 -122.1639431449836, 37.771673574893576 -122.16627819652615, 37.76999177914101 -122.16735526654514, 37.768483222343555 -122.16609735387264))",148
286,89283099d5bffff,3.0000000260000004,8.082269542,0.31531970859999997,2,"POLYGON((37.769175822455104 -122.15675716772716, 37.770857586294376 -122.15567986230644, 37.77236626623396 -122.15693773586585, 37.77219315901565 -122.15927291464688, 37.77051139465956 -122.16035015123244, 37.76900273803832 -122.1590922778748))",149
287,89283099d73ffff,6.000000052000001,8.5995127485,0.32050921055000003,2,"POLYGON((37.77318207850063 -122.16753614895254, 37.7748638438736 -122.16645905006403, 37.77637229428267 -122.16771704224686, 37.776198956002105 -122.17005213308428, 37.774517190129046 -122.17112916311098, 37.77300876303635 -122.1698711711647))",150
288,89283099d7bffff,13.065035139999999,10.72917135,0.35715997075000006,2,"POLYGON((37.77503710513416 -122.1641239298935, 37.776718839613366 -122.16304673327649, 37.778227313337425 -122.16430472568484, 37.778054029267 -122.16663991448733, 37.77637229428267 -122.16771704224686, 37.7748638438736 -122.16645905006403))",151
289,89283099d83ffff,1.129629683,5.61499993,0.2781382992,2,"POLYGON((37.759900576050434 -122.17381680060525, 37.76158249423107 -122.17273998373595, 37.763091057564814 -122.17399785617657, 37.762917679392196 -122.17633254523257, 37.76123576071981 -122.17740929324528, 37.7597272207115 -122.17615142106128))",152
290,89283099d87ffff,1.935985751,7.0017909225,0.21315735915,2,"POLYGON((37.76123576071981 -122.17740929324528, 37.762917679392196 -122.17633254523257, 37.76442616622385 -122.1775904571662, 37.76425271105802 -122.17992511684703, 37.76257079189947 -122.18100179599425, 37.76106232839262 -122.17974388432877))",153
291,89283099d8bffff,2.963855562,9.30934094,0.3038791082,2,"POLYGON((37.76175579540976 -122.17040526532328, 37.763437682749135 -122.16932835074725, 37.76494626940689 -122.17058622343357, 37.76477294540095 -122.17292101045291, 37.763091057564814 -122.17399785617657, 37.76158249423107 -122.17273998373595))",154
292,89283099d8fffff,4.00000019,7.753755141499999,0.27389590524999996,2,"POLYGON((37.763091057564814 -122.17399785617657, 37.76477294540095 -122.17292101045291, 37.76628145555595 -122.17417892264379, 37.76610805455116 -122.17651368030377, 37.76442616622385 -122.1775904571662, 37.762917679392196 -122.17633254523257))",155
293,89283099d93ffff,2.857142993,7.986071347999999,0.1952323451,2,"POLYGON((37.75671001102942 -122.17363575592891, 37.75839195954549 -122.17255896791238, 37.759900576050434 -122.17381680060525, 37.7597272207115 -122.17615142106128, 37.75804527170311 -122.17722814022575, 37.75653667852569 -122.17597030778889))",156
294,89283099d97ffff,1.6140351640000001,5.546910875,0.14598449119999998,2,"POLYGON((37.75804527170311 -122.17722814022575, 37.7597272207115 -122.17615142106128, 37.76123576071981 -122.17740929324528, 37.76106232839262 -122.17974388432877, 37.75938037889749 -122.18082053463233, 37.75787186221602 -122.17956266271592))",157
295,89283099d9bffff,4.00000019,9.148784732000001,0.2786103722,2,"POLYGON((37.758565237895425 -122.17022431810244, 37.76024715557874 -122.16914743238532, 37.76175579540976 -122.17040526532328, 37.76158249423107 -122.17273998373595, 37.759900576050434 -122.17381680060525, 37.75839195954549 -122.17255896791238))",158
296,89283099db3ffff,11.35456149,12.33444426,0.3702270253,2,"POLYGON((37.76257079189947 -122.18100179599425, 37.76425271105802 -122.17992511684703, 37.76576112138273 -122.181183068264, 37.765587589224474 -122.18351769855109, 37.76390566958531 -122.18459430882393, 37.76239728258474 -122.18333635768668))",159
297,89283099dbbffff,10.12537335,11.13833339,0.345322475,2,"POLYGON((37.76442616622385 -122.1775904571662, 37.76610805455116 -122.17651368030377, 37.76761648819857 -122.17777163198954, 37.76744301019567 -122.18010636027162, 37.76576112138273 -122.181183068264, 37.76425271105802 -122.17992511684703))",160
298,89283099dc3ffff,3.1079734489999997,9.314775802,0.34048955095,2,"POLYGON((37.76227543660584 -122.16340085553257, 37.76395729258312 -122.16232377440883, 37.765465979062014 -122.16358160780409, 37.76529278624011 -122.16591652210258, 37.76361092975548 -122.1669935343871, 37.762102266599825 -122.165735701215))",161
299,89283099dc7ffff,2.460149461,9.000121632,0.31081525395,2,"POLYGON((37.76361092975548 -122.1669935343871, 37.76529278624011 -122.16591652210258, 37.76680139622043 -122.16717439502365, 37.766628126393265 -122.16950927999716, 37.76494626940689 -122.17058622343357, 37.763437682749135 -122.16932835074725))",162
300,89283099dcbffff,0.9500000451,4.302500129,0.2181197984,2,"POLYGON((37.76413040839906 -122.15998883080391, 37.765812233503055 -122.1589116519742, 37.76732094330375 -122.16016948558169, 37.767147804678366 -122.16250449780931, 37.765465979062014 -122.16358160780409, 37.76395729258312 -122.16232377440883))",163
301,89283099dcfffff,0.0,4.114500046,0.1706649986,2,"POLYGON((37.765465979062014 -122.16358160780409, 37.767147804678366 -122.16250449780931, 37.768656437979864 -122.16376237095415, 37.768483222343555 -122.16609735387264, 37.76680139622043 -122.16717439502365, 37.76529278624011 -122.16591652210258))",164
302,89283099dd3ffff,3.103448303,9.815206922,0.368056914,2,"POLYGON((37.75908481062795 -122.16322011413853, 37.7607666969571 -122.16214306188434, 37.76227543660584 -122.16340085553257, 37.762102266599825 -122.165735701215, 37.760420379762756 -122.16681268463454, 37.75891166343932 -122.16555489120888))",165
303,89283099dd7ffff,3.0555556425,9.2882783335,0.32002892645000003,2,"POLYGON((37.760420379762756 -122.16681268463454, 37.762102266599825 -122.165735701215, 37.76361092975548 -122.1669935343871, 37.763437682749135 -122.16932835074725, 37.76175579540976 -122.17040526532328, 37.76024715557874 -122.16914743238532))",166
304,89283099ddbffff,2.01492543,7.0495506,0.33347176065,2,"POLYGON((37.76093978996205 -122.15980818689816, 37.76262164542643 -122.15873103694412, 37.76413040839906 -122.15998883080391, 37.76395729258312 -122.16232377440883, 37.76227543660584 -122.16340085553257, 37.7607666969571 -122.16214306188434))",167
